"lang" 
{ 
"Language" "koreana" 
"HLVR_LOADING_SCREEN_TIP_MAP_6_4"					"레진: 콤바인은 레진을 사용하여 무기 및 다른 기술을 제작합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_5"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_6"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_7"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_8"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_9"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_10"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_11"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_12"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_13"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_6_14"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
													
"HLVR_LOADING_SCREEN_TIP_MAP_7_COUNT"		"13"	// a2_train_yard
"HLVR_LOADING_SCREEN_TIP_MAP_7_1"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_2"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_3"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_4"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_5"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_6"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_7"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_8"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_9"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_10"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_11"					"보르티곤트: 한때 콤바인의 노예였던 보르티는 하나의 의식을 공유합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_12"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_7_13"					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_8_COUNT"		"11"	// a3_station_street
"HLVR_LOADING_SCREEN_TIP_MAP_8_1"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_2"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_3"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_4"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_5"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_6"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_7"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_8"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_9"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_10"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
"HLVR_LOADING_SCREEN_TIP_MAP_8_11"					"보르티곤트: 한때 콤바인의 노예였던 보르티는 하나의 의식을 공유합니다."
												
"HLVR_LOADING_SCREEN_TIP_MAP_9_COUNT"		"15"	// a3_hotel_lobby_basement
"HLVR_LOADING_SCREEN_TIP_MAP_9_1"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_2"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_3"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_4"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_5"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_6"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_7"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_8"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_9"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_10"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_11"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_12"					"보르티곤트: 한때 콤바인의 노예였던 보르티는 하나의 의식을 공유합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_13"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_14"					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_9_15"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_10_COUNT"		"15"	// a3_hotel_underground_pit
"HLVR_LOADING_SCREEN_TIP_MAP_10_1"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_2"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_3"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_4"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_5"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_6"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_7"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_8"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_9"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_10"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_11"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_12"					"보르티곤트: 한때 콤바인의 노예였던 보르티는 하나의 의식을 공유합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_13"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_14"					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_10_15"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
													
"HLVR_LOADING_SCREEN_TIP_MAP_11_COUNT"		"15"	// a3_hotel_interior_rooftop
"HLVR_LOADING_SCREEN_TIP_MAP_11_1"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_2"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_3"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_4"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_5"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_6"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_7"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_8"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_9"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_10"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_11"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_12"					"보르티곤트: 한때 콤바인의 노예였던 보르티는 하나의 의식을 공유합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_13"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_14"					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_11_15"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
													
"HLVR_LOADING_SCREEN_TIP_MAP_12_COUNT"		"20"	// a3_hotel_street
"HLVR_LOADING_SCREEN_TIP_MAP_12_1"					"중력 장갑: 러셀이 발명한 장갑으로 멀리 있는 물체를 끌어당길 수 있습니다. 적이 가지고 있는 물건도 끌어당길 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_2"					"레진: 콤바인은 레진을 사용하여 무기 및 다른 기술을 제작합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_3"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_4"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_5"					"블랙 메사 사고: 외계 물질에 대한 실험에 실패하고, 그 결과 '대공명 현상'이라는 비참한 사건이 발생하고야 말았습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_6"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_7"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_8"					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_9"					"인간 생명: 인간은 콤바인이 글로벌 억제 장치를 설립한 이후 새로운 자손을 잉태할 수 없게 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_10"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_11"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_12"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_13"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_14"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_15"					"보르티곤트: 한때 콤바인의 노예였던 보르티는 하나의 의식을 공유합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_16"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_17"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_18"					"격리 구역: 블랙 메사 사고로 인해 열린 틈으로 외계 식물군과 동물군이 젠이라 부르는 경계 공간으로부터 지구의 감염 현지화 지역으로 들어왔습니다. 이후 해당 지역은 격리 구역이 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_19"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
"HLVR_LOADING_SCREEN_TIP_MAP_12_20"					"요새는, 콤바인의 거대 건축물로써 현재 공사 중에 있습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_13_COUNT"		"20"	// a3_c17_processing_plant
"HLVR_LOADING_SCREEN_TIP_MAP_13_1"					"중력 장갑: 러셀이 발명한 장갑으로 멀리 있는 물체를 끌어당길 수 있습니다. 적이 가지고 있는 물건도 끌어당길 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_2"					"레진: 콤바인은 레진을 사용하여 무기 및 다른 기술을 제작합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_3"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_4"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_5"					"블랙 메사 사고: 외계 물질에 대한 실험에 실패하고, 그 결과 '대공명 현상'이라는 비참한 사건이 발생하고야 말았습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_6"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_7"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_8"					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_9"					"인간 생명: 인간은 콤바인이 글로벌 억제 장치를 설립한 이후 새로운 자손을 잉태할 수 없게 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_10"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_11"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_12"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_13"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_14"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_15"					"보르티곤트: 한때 콤바인의 노예였던 보르티는 하나의 의식을 공유합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_16"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_17"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_18"					"격리 구역: 블랙 메사 사고로 인해 열린 틈으로 외계 식물군과 동물군이 젠이라 부르는 경계 공간으로부터 지구의 감염 현지화 지역으로 들어왔습니다. 이후 해당 지역은 격리 구역이 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_19"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
"HLVR_LOADING_SCREEN_TIP_MAP_13_20"					"요새는, 콤바인의 거대 건축물로써 현재 공사 중에 있습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_14_COUNT"		"20"	// a3_distillery
"HLVR_LOADING_SCREEN_TIP_MAP_14_1"					"중력 장갑: 러셀이 발명한 장갑으로 멀리 있는 물체를 끌어당길 수 있습니다. 적이 가지고 있는 물건도 끌어당길 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_2"					"레진: 콤바인은 레진을 사용하여 무기 및 다른 기술을 제작합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_3"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_4"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_5"					"블랙 메사 사고: 외계 물질에 대한 실험에 실패하고, 그 결과 '대공명 현상'이라는 비참한 사건이 발생하고야 말았습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_6"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_7"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_8"					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_9"					"인간 생명: 인간은 콤바인이 글로벌 억제 장치를 설립한 이후 새로운 자손을 잉태할 수 없게 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_10"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_11"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_12"					"7시간 전쟁: 콤바인은 블랙 메사 사고로 인해 열린 차원의 틈으로 지구를 침략하고 한 번의 공격으로 행성 전체를 지배했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_13"					"헤드크랩: 헤드크랩과 숙주와의 관계에 대해서는 아직 완전히 밝혀진 바가 없습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_14"					"블랙 메사: 알릭스 밴스의 어머니는 블랙 메사 사고에서 살아남지 못했습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_15"					"보르티곤트: 한때 콤바인의 노예였던 보르티는 하나의 의식을 공유합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_16"					"블랙 메사: 블랙 메사 사고 당시 알릭스 밴스는 갓난 아이였습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_17"					"블랙 메사: 일라이 밴스는, 대공명 현상 발생 당시 블랙 메사에서 가족과 함께 생활하며 일하고 있었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_18"					"격리 구역: 블랙 메사 사고로 인해 열린 틈으로 외계 식물군과 동물군이 젠이라 부르는 경계 공간으로부터 지구의 감염 현지화 지역으로 들어왔습니다. 이후 해당 지역은 격리 구역이 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_19"					"콤바인: 아무도 그들이 어디서 왔는지, 최종 목표가 무엇인지 모릅니다."
"HLVR_LOADING_SCREEN_TIP_MAP_14_20"					"요새는, 콤바인의 거대 건축물로써 현재 공사 중에 있습니다."

"HLVR_LOADING_SCREEN_TIP_MAP_15_COUNT"		"20"	// a4_c17_zoo
"HLVR_LOADING_SCREEN_TIP_MAP_15_1"					"중력 장갑: 러셀이 발명한 장갑으로 멀리 있는 물체를 끌어당길 수 있습니다. 적이 가지고 있는 물건도 끌어당길 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_2"					"레진: 콤바인은 레진을 사용하여 무기 및 다른 기술을 제작합니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_3"					"무기: 무기 선택 버튼을 탭하면 손 또는 이전 무기로 재빨리 전환할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_4"					"요령: 추가 아이템을 손목 가까이 대면 보관할 수 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_5"					"블랙 메사 사고: 외계 물질에 대한 실험에 실패하고, 그 결과 '대공명 현상'이라는 비참한 사건이 발생하고야 말았습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_6"					"젠: 대공명 현상의 부작용으로 발생한 포털 폭풍에 의하여, 외계인, 생명체, 포자, 동물군이 지구로 순간 이동해 왔습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_7"					"블랙 메사는 전에 있었던 연구 시설로, 여기에서 진행한 실험으로 인해 일어난 사고 때문에 젠이라 불리는 경계 공간과 지구 사이에 차원의 틈이 열렸습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_8"					"저항군: 저항군은 전 블랙 메사 연구원인 일라이 밴스 박사와 그의 딸, 알릭스가 이끄는 반시민 반란군으로, 아직 걸음마 단계에 있습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_9"					"인간 생명: 인간은 콤바인이 글로벌 억제 장치를 설립한 이후 새로운 자손을 잉태할 수 없게 되었습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_10"					"7시간 전쟁: 콤바인에 대한 지구의 항복은 블랙 메사의 관리 책임자인 월리스 브린 박사의 협상으로 이루어졌습니다."
"HLVR_LOADING_SCREEN_TIP_MAP_15_11"					"콤바인은 새로운 개체 생성 과정에서 숙주를 완전히 포섭합니다."
